,Latitude,Longitude,num_crimes_comm_area,num_complaints_comm_area,PERCENT HOUSEHOLDS BELOW POVERTY,PERCENT AGED 16+ UNEMPLOYED,Low Birth Weight,Prenatal Care Beginning in First Trimester,Preterm Births,Firearm-related,Tuberculosis,canvass fail rate,complaint fail rate,num prev canvass inspections,num prev complaint inspections,last inspection fail,inspection-complaint interaction,inspection-fail interaction,consec-fail interaction,Facility Type_Grocery Store,Facility Type_Restaurant,Risk_Risk 1 (High),Risk_Risk 2 (Medium),Results_Fail,Inspection Date,Facility Type_Daycare 2,lat_long_interaction
6692,41.8942599263,-87.6597504137,6979.0,4249.0,14.7,6.6,9.1,75.5,10.8,6.6,3.6,0.0,0.337701612903,3.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2013-06-04,0.0,-3672.44036891
6694,41.8942599263,-87.6597504137,6979.0,4249.0,14.7,6.6,9.1,75.5,10.8,6.6,3.6,0.0,1.0,1.0,1.0,1,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2015-08-31,0.0,-3672.44036891
6695,41.965218145,-87.662585553,3592.0,1552.0,24.0,8.9,8.3,77.7,10.3,4.6,13.6,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,0.0,1.0,0.0,0.0,2013-03-22,0.0,-3678.77952589
6697,41.965218145,-87.662585553,3592.0,1552.0,24.0,8.9,8.3,77.7,10.3,4.6,13.6,1.0,0.337701612903,1.0,0.0,1,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,2016-04-20,0.0,-3678.77952589
6698,41.9047234939,-87.7213474124,8068.0,3287.0,33.9,17.3,12.3,70.9,11.7,22.7,9.7,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,0.0,1.0,0.0,0.0,2010-08-25,1.0,-3675.93880783
6700,41.6920980711,-87.654809119,2056.0,867.0,13.2,15.0,10.6,74.5,12.3,15.8,2.6,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-05-02,1.0,-3654.51289819
6701,41.6920980711,-87.654809119,2056.0,867.0,13.2,15.0,10.6,74.5,12.3,15.8,2.6,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,0.0,1.0,0.0,0.0,2015-09-17,1.0,-3654.51289819
6702,41.7214144464,-87.6556979808,3120.0,2230.0,16.9,20.8,19.6,75.4,16.2,35.6,3.0,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,0.0,0.0,2011-12-14,0.0,-3657.11970405
6706,41.8655174494,-87.625648058,1849.0,283.0,13.8,4.9,8.8,78.1,10.9,6.6,5.0,0.0,0.75,3.0,4.0,1,28.0,21.0,0.0,0.0,1.0,1.0,0.0,1.0,2014-12-17,0.0,-3668.49309779
6707,41.8640987843,-87.7155017163,8193.0,2198.0,43.1,21.2,15.3,75.8,15.2,37.6,9.3,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,0.0,1.0,1.0,2015-01-30,0.0,-3672.13042877
6708,41.8640987843,-87.7155017163,8193.0,2198.0,43.1,21.2,15.3,75.8,15.2,37.6,9.3,0.205235807782,0.0,0.0,2.0,0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2014-03-17,0.0,-3672.13042877
6713,41.7214133832,-87.6557817851,3120.0,2230.0,16.9,20.8,19.6,75.4,16.2,35.6,3.0,0.0,0.337701612903,4.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2014-08-14,0.0,-3657.12310728
6715,41.7993685604,-87.5946160632,1497.0,366.0,18.4,8.4,5.9,80.3,5.5,5.0,5.3,0.0,0.0,1.0,1.0,0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2012-05-10,0.0,-3661.39964073
6717,41.7993685604,-87.5946160632,1497.0,366.0,18.4,8.4,5.9,80.3,5.5,5.0,5.3,1.0,1.0,1.0,1.0,1,2.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,2016-08-29,0.0,-3661.39964073
6724,41.7211938759,-87.6557768232,3120.0,2230.0,16.9,20.8,19.6,75.4,16.2,35.6,3.0,0.666666666667,1.0,6.0,1.0,1,7.0,35.0,2.0,0.0,0.0,1.0,0.0,1.0,2015-03-13,0.0,-3657.10365918
6728,41.7509210953,-87.6199368185,5959.0,2265.0,27.8,24.0,15.4,72.5,15.6,37.9,8.2,0.0,0.0,3.0,5.0,0,40.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-02-18,0.0,-3658.21306848
6734,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.2,0.337701612903,5.0,0.0,0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-02-25,0.0,-3670.77708946
6735,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2013-06-12,0.0,-3670.77708946
6736,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,0.0,1.0,0.0,2012-09-21,0.0,-3670.77708946
6742,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,5.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-04-13,0.0,-3670.77708946
6746,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-03-15,0.0,-3670.77708946
6750,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.333333333333,0.337701612903,3.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2016-01-14,0.0,-3670.77708946
6753,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.0,2.0,1.0,0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-04-20,0.0,-3670.77708946
6755,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2014-10-09,0.0,-3670.77708946
6756,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2014-12-16,0.0,-3670.77708946
6759,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.0,2.0,1.0,0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2013-05-28,0.0,-3670.77708946
6760,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2010-09-07,0.0,-3670.77708946
6764,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.333333333333,0.337701612903,3.0,0.0,0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2014-10-02,0.0,-3670.77708946
6768,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-03-02,0.0,-3670.77708946
6775,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,6.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-03-15,0.0,-3670.77708946
6778,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2013-11-14,0.0,-3670.77708946
6781,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-04-11,0.0,-3670.77708946
6783,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-02-09,0.0,-3670.77708946
6786,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.5,0.337701612903,2.0,0.0,0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-05-04,0.0,-3670.77708946
6787,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2016-06-01,0.0,-3670.77708946
6788,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,1.0,0.0,2015-05-29,0.0,-3670.77708946
6790,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2015-03-16,0.0,-3670.77708946
6791,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2016-01-21,0.0,-3670.77708946
6793,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-05-10,0.0,-3670.77708946
6795,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2014-10-09,0.0,-3670.77708946
6796,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2016-03-22,0.0,-3670.77708946
6801,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,4.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-04-11,0.0,-3670.77708946
6803,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2012-04-20,0.0,-3670.77708946
6808,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.25,0.337701612903,4.0,0.0,0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,2015-02-19,0.0,-3670.77708946
6810,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2014-08-26,0.0,-3670.77708946
6811,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,0.0,0.0,2013-04-23,0.0,-3670.77708946
6812,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,0.0,0.0,0.0,2011-09-06,0.0,-3670.77708946
6813,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2015-02-26,0.0,-3670.77708946
6817,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,3.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2015-05-29,0.0,-3670.77708946
6818,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,1.0,0.0,2010-05-10,0.0,-3670.77708946
6820,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2014-09-29,0.0,-3670.77708946
6828,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,7.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-03-25,0.0,-3670.77708946
6832,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.0,3.0,1.0,0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-03-28,0.0,-3670.77708946
6837,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,4.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2015-02-19,0.0,-3670.77708946
6844,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.333333333333,1.0,6.0,1.0,1,7.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-05-25,0.0,-3670.77708946
6851,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,6.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-03-16,0.0,-3670.77708946
6852,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,0.0,1.0,0.0,2010-10-20,0.0,-3670.77708946
6854,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,1.0,1.0,1.0,0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2013-11-08,0.0,-3670.77708946
6861,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.0,6.0,1.0,0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-05-06,0.0,-3670.77708946
6864,41.8841875071,-87.6411196668,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2014-10-08,0.0,-3670.77708946
6872,41.8796006207,-87.6409725583,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.428571428571,0.337701612903,7.0,0.0,0,0.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-12-11,0.0,-3670.36892875
6875,41.8798854403,-87.6292115948,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2016-06-24,0.0,-3669.90134281
6877,41.8798854403,-87.6292115948,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011-08-16,0.0,-3669.90134281
6884,41.8798854403,-87.6292115948,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.0,0.0,6.0,1.0,0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-06-02,0.0,-3669.90134281
6891,41.8798854403,-87.6292115948,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.166666666667,0.337701612903,6.0,0.0,0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2016-02-18,0.0,-3669.90134281
6896,41.8798854403,-87.6292115948,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.0,0.337701612903,4.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2016-07-25,0.0,-3669.90134281
6903,41.7995888013,-87.5945230973,1497.0,366.0,18.4,8.4,5.9,80.3,5.5,5.0,5.3,0.333333333333,0.0,6.0,1.0,1,7.0,14.0,0.0,0.0,1.0,1.0,0.0,1.0,2016-03-04,0.0,-3661.41504671
6904,41.9054155577,-87.6699218013,6979.0,4249.0,14.7,6.6,9.1,75.5,10.8,6.6,3.6,0.205235807782,0.0,0.0,1.0,0,1.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,1.0,2016-04-20,0.0,-3673.84450499
6912,41.8647195374,-87.666480844,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.142857142857,0.337701612903,7.0,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-03,0.0,-3670.13263336
6918,41.8653997566,-87.6259355696,1849.0,283.0,13.8,4.9,8.8,78.1,10.9,6.6,5.0,0.2,1.0,5.0,1.0,1,6.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-06-07,0.0,-3668.49482167
6922,41.7367124404,-87.59245525,1461.0,904.0,11.5,20.0,9.3,75.0,16.4,24.5,2.8,0.0,0.337701612903,3.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2015-09-25,0.0,-3655.82111672
6925,41.9052187072,-87.6869388273,6979.0,4249.0,14.7,6.6,9.1,75.5,10.8,6.6,3.6,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2015-11-20,0.0,-3674.54034932
6928,41.8692617948,-87.659650774,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2014-11-20,0.0,-3670.2448671
6929,41.8692617948,-87.659650774,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2010-10-26,0.0,-3670.2448671
6936,41.6569593214,-87.5472834856,507.0,259.0,17.1,9.6,7.7,66.9,13.1,13.4,2.1,0.333333333333,0.337701612903,6.0,0.0,0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,2016-01-20,0.0,-3646.95362686
6937,41.6567526567,-87.5975985859,1169.0,100.0,56.5,34.6,15.3,74.1,16.5,32.8,5.8,0.205235807782,1.0,0.0,1.0,1,1.0,1.0,0.102617903891,1.0,0.0,0.0,0.0,1.0,2012-10-12,0.0,-3649.03149761
6944,41.8653453841,-87.6259326024,1849.0,283.0,13.8,4.9,8.8,78.1,10.9,6.6,5.0,0.333333333333,0.5,6.0,2.0,0,16.0,24.0,0.333333333333,0.0,1.0,1.0,0.0,0.0,2016-05-25,0.0,-3668.489933
6950,41.7995896047,-87.5944478227,1497.0,366.0,18.4,8.4,5.9,80.3,5.5,5.0,5.3,0.2,0.337701612903,5.0,0.0,0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-08-26,0.0,-3661.41197064
6951,41.864858734,-87.6567665948,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,0.0,1.0,0.0,0.0,2015-09-15,1.0,-3669.73815057
6953,41.864858734,-87.6567665948,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.0,1.0,2.0,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2011-08-25,1.0,-3669.73815057
6955,41.6923134518,-87.6551168578,2056.0,867.0,13.2,15.0,10.6,74.5,12.3,15.8,2.6,1.0,1.0,1.0,2.0,0,6.0,9.0,2.0,0.0,1.0,1.0,0.0,0.0,2012-06-05,0.0,-3654.54460769
6960,41.8816730223,-87.6603028799,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,4.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-06-10,0.0,-3671.36014225
6968,41.9053154887,-87.6857200549,6979.0,4249.0,14.7,6.6,9.1,75.5,10.8,6.6,3.6,0.0,0.337701612903,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2016-01-21,0.0,-3674.49776275
6975,41.8641616879,-87.7020076143,8193.0,2198.0,43.1,21.2,15.3,75.8,15.2,37.6,9.3,0.666666666667,0.337701612903,6.0,0.0,0,0.0,24.0,1.33333333333,0.0,0.0,1.0,0.0,0.0,2016-05-04,0.0,-3671.57102712
6976,41.8840946433,-87.6593954412,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,0.0,1.0,0.0,0.0,2015-07-02,1.0,-3671.53441503
6982,42.012709937,-87.6640335998,3515.0,1342.0,23.6,8.7,11.0,73.0,11.2,5.2,11.4,0.6,0.337701612903,5.0,0.0,0,0.0,15.0,1.2,0.0,1.0,1.0,0.0,1.0,2016-02-18,0.0,-3683.00361554
6984,41.8653543317,-87.625639157,1849.0,283.0,13.8,4.9,8.8,78.1,10.9,6.6,5.0,0.0,0.0,1.0,1.0,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-09-01,0.0,-3668.47843185
6988,41.6565692144,-87.5973954485,1169.0,100.0,56.5,34.6,15.3,74.1,16.5,32.8,5.8,0.333333333333,0.337701612903,3.0,0.0,1,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2015-06-04,0.0,-3649.0069665
6993,41.8580120333,-87.6596470625,2498.0,1277.0,25.8,15.8,4.5,80.8,8.8,11.7,11.4,0.0,0.337701612903,4.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-11-20,0.0,-3669.25856158
6999,41.9289868624,-87.6616799191,3696.0,3538.0,12.3,5.1,6.6,75.7,7.8,2.3,1.2,0.0,0.337701612903,5.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-08-15,0.0,-3675.56542566
7000,41.8650094232,-87.6470013076,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,0.0,1.0,0.0,1.0,2016-09-23,1.0,-3669.34253566
7001,41.7513106061,-87.5924011112,1367.0,604.0,17.2,21.1,19.7,74.5,14.6,18.5,1.9,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,1.0,1.0,2011-08-09,0.0,-3657.09754553
7002,41.7513106061,-87.5924011112,1367.0,604.0,17.2,21.1,19.7,74.5,14.6,18.5,1.9,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,1.0,1.0,2013-08-09,0.0,-3657.09754553
7004,41.8650516714,-87.6548514795,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2011-03-09,0.0,-3669.67488644
7008,41.8577926492,-87.6596342606,2498.0,1277.0,25.8,15.8,4.5,80.8,8.8,11.7,11.4,0.0,0.0,3.0,3.0,0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-11-20,0.0,-3669.23879458
7009,41.8960754027,-87.6601462193,6979.0,4249.0,14.7,6.6,9.1,75.5,10.8,6.6,3.6,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,0.0,0.0,2010-11-10,0.0,-3672.61609582
7011,41.8960754027,-87.6601462193,6979.0,4249.0,14.7,6.6,9.1,75.5,10.8,6.6,3.6,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2015-01-27,0.0,-3672.61609582
7015,41.9059970753,-87.6428834653,8916.0,1185.0,12.9,7.0,8.6,69.7,9.6,3.2,5.5,0.333333333333,0.0,3.0,3.0,0,18.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-07-26,0.0,-3672.76241817
7018,41.8649598981,-87.6469999206,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2013-11-22,0.0,-3669.33813686
7020,41.8649598981,-87.6469999206,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2016-07-19,0.0,-3669.33813686
7025,41.6923113589,-87.6552682469,2056.0,867.0,13.2,15.0,10.6,74.5,12.3,15.8,2.6,0.0,0.337701612903,4.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2014-02-27,0.0,-3654.550736
7026,41.6923113589,-87.6552682469,2056.0,867.0,13.2,15.0,10.6,74.5,12.3,15.8,2.6,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2016-06-30,0.0,-3654.550736
7027,41.7367154953,-87.5922278712,1461.0,904.0,11.5,20.0,9.3,75.0,16.4,24.5,2.8,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,0.0,1.0,1.0,2015-01-29,0.0,-3655.81189426
7028,41.7367154953,-87.5922278712,1461.0,904.0,11.5,20.0,9.3,75.0,16.4,24.5,2.8,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2016-05-26,0.0,-3655.81189426
7029,41.9057056281,-87.6699273301,6979.0,4249.0,14.7,6.6,9.1,75.5,10.8,6.6,3.6,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,0.0,1.0,0.0,2010-07-14,0.0,-3673.87016713
7034,41.9057056281,-87.6699273301,6979.0,4249.0,14.7,6.6,9.1,75.5,10.8,6.6,3.6,0.0,0.337701612903,4.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-01-19,0.0,-3673.87016713
